category,author,url,title,author_latin,keywords,title_latin,date,filename
,,http://uyguravazi.kazgazeta.kz/?p=32274,IMG_5815,,,IMG_5815,15 yanvarya 2020,32274.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32276,«Aqlar» bilän «qizillar» arisidiki tarançilar tarançilar,Boyiche admin -,,«Aqlar» bilen «qizillar» arisidiki taranchilar taranchilar,23 noyabrya 2017,32276.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32278,Bškähan häqqidä rivayät,Boyiche admin -,,Bökehan heqqide riwayet,23 noyabrya 2017,32278.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32280,Bizdiki «baş ağriği» başqa,Boyiche admin -,,Bizdiki «bash aghrighi» bashqa,23 noyabrya 2017,32280.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32282,Çaqniŋmu çatiği bar,Boyiche admin -,,Chaqningmu chatighi bar,23 noyabrya 2017,32282.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32284,«Tel'man dohturni tonamsiz?..»,Boyiche admin -,,«Télman dohturni tonamsiz?..»,23 noyabrya 2017,32284.txt
,,http://uyguravazi.kazgazeta.kz/?p=32285,telman,,,télman,15 yanvarya 2020,32285.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32287,«Balilirim bähtim häm tähtim»,Boyiche admin -,,«Balilirim behtim hem tehtim»,23 noyabrya 2017,32287.txt
,,http://uyguravazi.kazgazeta.kz/?p=32288,90 uash,,,90 uash,15 yanvarya 2020,32288.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32290,Keläçäk bügündin başlinidu,Boyiche admin -,,Kélechek bügündin bashlinidu,23 noyabrya 2017,32290.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32292,"Vijdanni satqili bolidu, setivalğili bolmaydu",Boyiche admin -,,"Wizhdanni satqili bolidu, sétiwalghili bolmaydu",23 noyabrya 2017,32292.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32294,"Jutumniŋ beşiğa qonmiğan,  Bähitniŋ yoq maŋa kerigi!",Boyiche admin -,,"Zhutumning béshigha qonmighan,  Behitning yoq manga kérigi!",23 noyabrya 2017,32294.txt
,,http://uyguravazi.kazgazeta.kz/?p=32295,iminjan,,,iminzhan,15 yanvarya 2020,32295.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32297,"Toy qilsaŋ, Ğunçämdäk qil!",Boyiche admin -,,"Toy qilsang, Ghunchemdek qil!",23 noyabrya 2017,32297.txt
,,http://uyguravazi.kazgazeta.kz/?p=32298,gunzham,,,gunzham,15 yanvarya 2020,32298.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32300,Hezim Bähniyazov namidiki konkursqa,Boyiche admin -,,Hézim Behniyazow namidiki konkursqa,23 noyabrya 2017,32300.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32302,Erimniŋ heti,Boyiche admin -,,Érimning héti,23 noyabrya 2017,32302.txt
,,http://uyguravazi.kazgazeta.kz/?p=32305,erim,,,érim,15 yanvarya 2020,32305.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32307,Duniyadiki äbädiylikkä egä daŋliq äsär,Boyiche admin -,,Duniyadiki ebediylikke ége dangliq eser,23 noyabrya 2017,32307.txt
,,http://uyguravazi.kazgazeta.kz/?p=32308,yusup_has_hajip,,,yusup_has_hazhip,15 yanvarya 2020,32308.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32310,Bähit üçün tuğulidu balilar,Boyiche admin -,,Behit üchün tughulidu balilar,23 noyabrya 2017,32310.txt
,,http://uyguravazi.kazgazeta.kz/?p=32311,baxit,,,baxit,15 yanvarya 2020,32311.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32313,«Dardamtu» där hasiyätlik bu jutni…,Boyiche admin -,,«Dardamtu» der hasiyetlik bu zhutni…,23 noyabrya 2017,32313.txt
,,http://uyguravazi.kazgazeta.kz/?p=32314,amgak,,,amgak,15 yanvarya 2020,32314.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32316,Yeŋi yolda yeŋi qaidilär,Boyiche admin -,,Yéngi yolda yéngi qaidiler,23 noyabrya 2017,32316.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32318,"Sayt gezitniŋ riqabätçisi ämäs, hämrayi boluşi keräk",Boyiche admin -,,"Sayt gézitning riqabetchisi emes, hemrayi bolushi kérek",23 noyabrya 2017,32318.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32320,Yeziq — eğizçä nutuqtin keyinki äŋ muhim alaqä vasitisi,Boyiche admin -,,Yéziq — éghizche nutuqtin kéyinki eng muhim alaqe wasitisi,23 noyabrya 2017,32320.txt
,,http://uyguravazi.kazgazeta.kz/?p=32321,Latin,,,Latin,15 yanvarya 2020,32321.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32323,Keläçäk ustazlar baş qoşti,Boyiche admin -,,Kélechek ustazlar bash qoshti,23 noyabrya 2017,32323.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32325,Yeŋi 500 täŋgilik muamiligä çiqirildi,Boyiche admin -,,Yéngi 500 tenggilik muamilige chiqirildi,23 noyabrya 2017,32325.txt
,,http://uyguravazi.kazgazeta.kz/?p=32326,tanga,,,tanga,15 yanvarya 2020,32326.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32328,Por-Bajın häqqidä hšҗҗätlik fil'm kšrsitildi,Boyiche admin -,,Por-Bazhin heqqide höjjetlik film körsitildi,23 noyabrya 2017,32328.txt
,,http://uyguravazi.kazgazeta.kz/?p=32329,por bajin,,,por bazhin,15 yanvarya 2020,32329.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32331,«Qorğas» soda märkizidä bir kün,Boyiche admin -,,«Qorghas» soda merkizide bir kün,23 noyabrya 2017,32331.txt
,,http://uyguravazi.kazgazeta.kz/?p=32332,korgac,,,korgac,15 yanvarya 2020,32332.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32334,Uyğur teatri — Çimkänt şähiridä,Boyiche admin -,,Uyghur téatri — Chimkent shehiride,23 noyabrya 2017,32334.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32336,Jurnalistika keläçigi qandaq bolidu?,Boyiche admin -,,Zhurnalistika kélechigi qandaq bolidu?,23 noyabrya 2017,32336.txt
,,http://uyguravazi.kazgazeta.kz/?p=32337,jurna,,,zhurna,15 yanvarya 2020,32337.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32339,Säviyä oçuqluği — täräqqiyat kapaliti,Boyiche admin -,,Sewiye ochuqlughi — tereqqiyat kapaliti,23 noyabrya 2017,32339.txt
,,http://uyguravazi.kazgazeta.kz/?p=32340,caviua,,,cawiua,15 yanvarya 2020,32340.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32342,Uyğur dramaturgi birinçi orunni aldi,Boyiche admin -,,Uyghur dramaturgi birinchi orunni aldi,23 noyabrya 2017,32342.txt
,,http://uyguravazi.kazgazeta.kz/?p=32343,akhmetzhan_ashirov_un,,,akhmétzhan_ashirow_un,15 yanvarya 2020,32343.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32345,Dšlät kativi mukapatlarni tapşurdi,Boyiche admin -,,Dölet katiwi mukapatlarni tapshurdi,23 noyabrya 2017,32345.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32347,Prezident hozurida,Boyiche admin -,,Prézidént hozurida,23 noyabrya 2017,32347.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32349,Kälgüsidä ämgäk kitapçiliri haҗät bolmasliği mümkin,Boyiche admin -,,Kelgüside emgek kitapchiliri hajet bolmaslighi mümkin,23 noyabrya 2017,32349.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32351,Hämkarliqni küçäytişniŋ mäsililiri muhakimä qilindi,Boyiche admin -,,Hemkarliqni kücheytishning mesililiri muhakime qilindi,23 noyabrya 2017,32351.txt
,,http://uyguravazi.kazgazeta.kz/?p=32352,1bat,,,1bat,15 yanvarya 2020,32352.txt
,,http://uyguravazi.kazgazeta.kz/?p=32354,sait,,,sait,15 yanvarya 2020,32354.txt
,,http://uyguravazi.kazgazeta.kz/?p=32355,47-2017,,,47-2017,15 yanvarya 2020,32355.txt
,,http://uyguravazi.kazgazeta.kz/?p=32356,47 nomer 2017,,,47 nomér 2017,15 yanvarya 2020,32356.txt
,,http://uyguravazi.kazgazeta.kz/?p=32357,48-2017,,,48-2017,15 yanvarya 2020,32357.txt
,,http://uyguravazi.kazgazeta.kz/?p=32358,48nomer17,,,48nomér17,15 yanvarya 2020,32358.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32359,İlman qaynaq suniŋ şapaiti,Boyiche admin -,,Ilman qaynaq suning shapaiti,30 noyabrya 2017,32359.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32361,Sanduqçiliq,Boyiche admin -,,Sanduqchiliq,30 noyabrya 2017,32361.txt
,,http://uyguravazi.kazgazeta.kz/?p=32362,sunduk,,,sunduk,15 yanvarya 2020,32362.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32364,Pul bolsila – iş asan,Boyiche admin -,,Pul bolsila – ish asan,30 noyabrya 2017,32364.txt
,,http://uyguravazi.kazgazeta.kz/?p=32365,pul,,,pul,15 yanvarya 2020,32365.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32367,Qerindaş,Boyiche admin -,,Qérindash,30 noyabrya 2017,32367.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32369,Uyğur maaripiniŋ tarihi otturiğa qoyuldi,Boyiche admin -,,Uyghur maaripining tarihi otturigha qoyuldi,30 noyabrya 2017,32369.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32371,Qanaät,Boyiche admin -,,Qanaet,30 noyabrya 2017,32371.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32373,«Yasmin» — konkurs ğalibi,Boyiche admin -,,«Yasmin» — konkurs ghalibi,30 noyabrya 2017,32373.txt
,,http://uyguravazi.kazgazeta.kz/?p=32374,IMG-2017112,,,IMG-2017112,15 yanvarya 2020,32374.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32376,Qarabura ävliya mäqbärisi,Boyiche admin -,,Qarabura ewliya meqberisi,30 noyabrya 2017,32376.txt
,,http://uyguravazi.kazgazeta.kz/?p=32377,kara,,,kara,15 yanvarya 2020,32377.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32379,Mätbuatimizda izi qaldi,Boyiche admin -,,Metbuatimizda izi qaldi,30 noyabrya 2017,32379.txt
,,http://uyguravazi.kazgazeta.kz/?p=32380,axmetov,,,axmétow,15 yanvarya 2020,32380.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32382,Äl dilini täsvirligän rässam,Boyiche admin -,,El dilini teswirligen ressam,30 noyabrya 2017,32382.txt
,,http://uyguravazi.kazgazeta.kz/?p=32383,12 mukam,,,12 mukam,15 yanvarya 2020,32383.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32385,Qoş çempion,Boyiche admin -,,Qosh chémpion,30 noyabrya 2017,32385.txt
,,http://uyguravazi.kazgazeta.kz/?p=32386,SP,,,SP,15 yanvarya 2020,32386.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32388,Armanҗanniŋ novättiki utuği,Boyiche admin -,,Armanjanning nowettiki utughi,30 noyabrya 2017,32388.txt
,,http://uyguravazi.kazgazeta.kz/?p=32389,sport,,,sport,15 yanvarya 2020,32389.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32391,Ağinäm häqqidä ikki eğiz sšz,Boyiche admin -,,Aghinem heqqide ikki éghiz söz,30 noyabrya 2017,32391.txt
,,http://uyguravazi.kazgazeta.kz/?p=32392,dost,,,dost,15 yanvarya 2020,32392.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32394,«Aqlar» bilän «qizillar»  arisidiki tarançilar,Boyiche admin -,,«Aqlar» bilen «qizillar»  arisidiki taranchilar,30 noyabrya 2017,32394.txt
,,http://uyguravazi.kazgazeta.kz/?p=32395,d183-101-e1481401024435,,,d183-101-é1481401024435,15 yanvarya 2020,32395.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32397,Biotehnolog alimniŋ utuği,Boyiche admin -,,Biotéhnolog alimning utughi,30 noyabrya 2017,32397.txt
,,http://uyguravazi.kazgazeta.kz/?p=32398,biolog,,,biolog,15 yanvarya 2020,32398.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32400,Qedimiy Yarkänt,Boyiche admin -,,Qédimiy Yarkent,30 noyabrya 2017,32400.txt
,,http://uyguravazi.kazgazeta.kz/?p=32401,jarkent,,,zharként,15 yanvarya 2020,32401.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32403,Bilimgä täşna insan,Boyiche admin -,,Bilimge teshna insan,30 noyabrya 2017,32403.txt
,,http://uyguravazi.kazgazeta.kz/?p=32404,akbarjan,,,akbarzhan,15 yanvarya 2020,32404.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32406,Şadiyämniŋ şatliği,Boyiche admin -,,Shadiyemning shatlighi,30 noyabrya 2017,32406.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32408,Oquğuçilar mirasgahni ziyarät qildi,Boyiche admin -,,Oqughuchilar mirasgahni ziyaret qildi,30 noyabrya 2017,32408.txt
,,http://uyguravazi.kazgazeta.kz/?p=32409,image description,,,imagé déscription,15 yanvarya 2020,32409.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32411,Saqal vä Hiҗap,Boyiche admin -,,Saqal we Hijap,30 noyabrya 2017,32411.txt
,,http://uyguravazi.kazgazeta.kz/?p=32412,sakal,,,sakal,15 yanvarya 2020,32412.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32414,Evropidiki türklär ana tilini qandaq saqlap qaldi?,Boyiche admin -,,Éwropidiki türkler ana tilini qandaq saqlap qaldi?,30 noyabrya 2017,32414.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32416,Älçi “İttipaqni” ziyarät qildi,Boyiche admin -,,Elchi “Ittipaqni” ziyaret qildi,30 noyabrya 2017,32416.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32418,Hezim Bähniyazov namidiki konkursqa,Boyiche admin -,,Hézim Behniyazow namidiki konkursqa,30 noyabrya 2017,32418.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32420,Uyğurlarniŋ mädäniyättä çekinişidiki tarihiy säväplär,Boyiche admin -,,Uyghurlarning medeniyette chékinishidiki tarihiy sewepler,30 noyabrya 2017,32420.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32422,Uyat iş boldi,Boyiche admin -,,Uyat ish boldi,30 noyabrya 2017,32422.txt
,,http://uyguravazi.kazgazeta.kz/?p=32423,6e4995_1be659a4a64f4,,,6é4995_1bé659a4a64f4,15 yanvarya 2020,32423.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32425,"Dostluğimiz jillar siniğida tavlanğan, iҗat riştidä bağlanğan",Boyiche admin -,,"Dostlughimiz zhillar sinighida tawlanghan, ijat rishtide baghlanghan",30 noyabrya 2017,32425.txt
,,http://uyguravazi.kazgazeta.kz/?p=32426,abkbz,,,abkbz,15 yanvarya 2020,32426.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32428,Ümüt bilän yaşaymän,Boyiche admin -,,Ümüt bilen yashaymen,30 noyabrya 2017,32428.txt
,,http://uyguravazi.kazgazeta.kz/?p=32429,umut,,,umut,15 yanvarya 2020,32429.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32431,Җankšyärlirimizniŋ himmitigä apirin,Boyiche admin -,,Janköyerlirimizning himmitige apirin,30 noyabrya 2017,32431.txt
,,http://uyguravazi.kazgazeta.kz/?p=32432,okug,,,okug,15 yanvarya 2020,32432.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32434,Ädäbiyat bilän ilim-pänniŋ tšridä orni bar,Boyiche admin -,,Edebiyat bilen ilim-penning töride orni bar,30 noyabrya 2017,32434.txt
,,http://uyguravazi.kazgazeta.kz/?p=32435,kurvan,,,kurwan,15 yanvarya 2020,32435.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32437,İzgü niyät royapqa çiqti,Boyiche admin -,,Izgü niyet royapqa chiqti,30 noyabrya 2017,32437.txt
,,http://uyguravazi.kazgazeta.kz/?p=32438,xairixax,,,xairixax,15 yanvarya 2020,32438.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32440,"Lekim İbragimov: «Keläçigimizni oylisaq, štmüşimizgä qaytişimiz keräk»",Boyiche admin -,,"Lékim Ibragimow: «Kélechigimizni oylisaq, ötmüshimizge qaytishimiz kérek»",30 noyabrya 2017,32440.txt
,,http://uyguravazi.kazgazeta.kz/?p=32441,spec-proj-painter-article-img-2,,,spéc-prozh-paintér-articlé-img-2,15 yanvarya 2020,32441.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32443,Häliqniŋ «Hoşalliği»,Boyiche admin -,,Heliqning «Hoshallighi»,30 noyabrya 2017,32443.txt
,,http://uyguravazi.kazgazeta.kz/?p=32444,xoshal,,,xoshal,15 yanvarya 2020,32444.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32446,"Rast, jurnalist boluş asan ämäs",Boyiche admin -,,"Rast, zhurnalist bolush asan emes",30 noyabrya 2017,32446.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32448,Milliy näşirlär rähbärliri baş qoşti,Boyiche admin -,,Milliy neshirler rehberliri bash qoshti,30 noyabrya 2017,32448.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32450,Uyğur tilidiki latin alfavitini işläp çiqişniŋ asasiy printsipliri,Boyiche admin -,,Uyghur tilidiki latin alfawitini ishlep chiqishning asasiy printsipliri,30 noyabrya 2017,32450.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32452,Ötmüşsiz keläçäk bolmaydu,Boyiche admin -,,Ötmüshsiz kélechek bolmaydu,30 noyabrya 2017,32452.txt
,,http://uyguravazi.kazgazeta.kz/?p=32453,jigin,,,zhigin,15 yanvarya 2020,32453.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32455,Nursultan Nazarbaevqa mänsüp 7 hayatiy näqil,Boyiche admin -,,Nursultan Nazarbaéwqa mensüp 7 hayatiy neqil,30 noyabrya 2017,32455.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32457,Qerindaş häliq tilida,Boyiche admin -,,Qérindash heliq tilida,30 noyabrya 2017,32457.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32459,Untulmas däqiqilär,Boyiche admin -,,Untulmas deqiqiler,30 noyabrya 2017,32459.txt
,,http://uyguravazi.kazgazeta.kz/?p=32460,rassam,,,rassam,15 yanvarya 2020,32460.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32462,"Hälqi sšygän, hälqini sšygän dana şähs",Boyiche admin -,,"Helqi söygen, helqini söygen dana shehs",30 noyabrya 2017,32462.txt
,,http://uyguravazi.kazgazeta.kz/?p=32463,01 20.04.05,,,01 20.04.05,15 yanvarya 2020,32463.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32465,Utuqluq täräqqiyat sähipiliri,Boyiche admin -,,Utuqluq tereqqiyat sehipiliri,30 noyabrya 2017,32465.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32467,Duniyaviy birläşmä rähbärliri Qazaqstan Prezidenti häqqidä,Boyiche admin -,,Duniyawiy birleshme rehberliri Qazaqstan Prézidénti heqqide,30 noyabrya 2017,32467.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32469,Prezident hozurida,Boyiche admin -,,Prézidént hozurida,30 noyabrya 2017,32469.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32471,Täziyä telegrammilirini ävätti,Boyiche admin -,,Teziye télégrammilirini ewetti,30 noyabrya 2017,32471.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32473,Memorandum İmzalandi,Boyiche admin -,,Mémorandum Imzalandi,30 noyabrya 2017,32473.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32475,Utuq vä gülliniş ülgisi,Boyiche admin -,,Utuq we güllinish ülgisi,30 noyabrya 2017,32475.txt
,,http://uyguravazi.kazgazeta.kz/?p=32476,8722-6-nursultan_nazarbaev_,,,8722-6-nursultan_nazarbaéw_,15 yanvarya 2020,32476.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32478,Hadik harvusi,Boyiche admin -,,Hadik harwusi,7 dekabrya 2017,32478.txt
,,http://uyguravazi.kazgazeta.kz/?p=32479,xadik,,,xadik,15 yanvarya 2020,32479.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32481,Duniyadiki äŋ iptidaiy qäbilä,Boyiche admin -,,Duniyadiki eng iptidaiy qebile,7 dekabrya 2017,32481.txt
,,http://uyguravazi.kazgazeta.kz/?p=32482,kabila,,,kabila,15 yanvarya 2020,32482.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32484,Paydiliq mäslihätlär,Boyiche admin -,,Paydiliq meslihetler,7 dekabrya 2017,32484.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32486,Tavaq hünärvänçiligi häqqidä,Boyiche admin -,,Tawaq hünerwenchiligi heqqide,7 dekabrya 2017,32486.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32488,Ğälibä yoliğa kšmülgän sirlar,Boyiche admin -,,Ghelibe yoligha kömülgen sirlar,7 dekabrya 2017,32488.txt
,,http://uyguravazi.kazgazeta.kz/?p=32489,avctral,,,awctral,15 yanvarya 2020,32489.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32491,«Bu kšrgäzmämni atamğa atidim»,Boyiche admin -,,«Bu körgezmemni atamgha atidim»,7 dekabrya 2017,32491.txt
,,http://uyguravazi.kazgazeta.kz/?p=32492,MunisaPaint-27,,,MunisaPaint-27,15 yanvarya 2020,32492.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32494,Äbdil Äziz-Bab mäqbärisi,Boyiche admin -,,Ebdil Eziz-Bab meqberisi,7 dekabrya 2017,32494.txt
,,http://uyguravazi.kazgazeta.kz/?p=32495,abdil,,,abdil,15 yanvarya 2020,32495.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32497,Ämgäk veteraniniŋ hatirisigä beğişlandi,Boyiche admin -,,Emgek wétéranining hatirisige béghishlandi,7 dekabrya 2017,32497.txt
,,http://uyguravazi.kazgazeta.kz/?p=32498,amgak,,,amgak,15 yanvarya 2020,32498.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32502,Oçuq çempionat štti,Boyiche admin -,,Ochuq chémpionat ötti,7 dekabrya 2017,32502.txt
,,http://uyguravazi.kazgazeta.kz/?p=32503,sport,,,sport,15 yanvarya 2020,32503.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32505,Hayattimu «laykqa» layiq bolayli…,Boyiche admin -,,Hayattimu «laykqa» layiq bolayli…,7 dekabrya 2017,32505.txt
,,http://uyguravazi.kazgazeta.kz/?p=32506,laik,,,laik,15 yanvarya 2020,32506.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32508,İsmayilҗan İsaev — birinçi orunda,Boyiche admin -,,Ismayiljan Isaéw — birinchi orunda,7 dekabrya 2017,32508.txt
,,http://uyguravazi.kazgazeta.kz/?p=32509,ismail,,,ismail,15 yanvarya 2020,32509.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32511,Millät üçün yaşiğan alim,Boyiche admin -,,Millet üchün yashighan alim,7 dekabrya 2017,32511.txt
,,http://uyguravazi.kazgazeta.kz/?p=32512,mirsultan,,,mirsultan,15 yanvarya 2020,32512.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32514,«Aqlar» bilän «qizillar» arisidiki tarançilar,Boyiche admin -,,«Aqlar» bilen «qizillar» arisidiki taranchilar,7 dekabrya 2017,32514.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32516,Anilarniŋ alqişini alğan,Boyiche admin -,,Anilarning alqishini alghan,7 dekabrya 2017,32516.txt
,,http://uyguravazi.kazgazeta.kz/?p=32517,zaman,,,zaman,15 yanvarya 2020,32517.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32519,Oqutuş vä oquşniŋ interaktiv usulliri,Boyiche admin -,,Oqutush we oqushning intéraktiw usulliri,7 dekabrya 2017,32519.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32521,Uyğurlardiki aq qaşteşi etiqatçiliği toğrisida däsläpki mulahizä,Boyiche admin -,,Uyghurlardiki aq qashtéshi étiqatchilighi toghrisida deslepki mulahize,7 dekabrya 2017,32521.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32523,Türkiylär (uyğur) yeziğiniŋ qisqiçä tarihi,Boyiche admin -,,Türkiyler (uyghur) yézighining qisqiche tarihi,7 dekabrya 2017,32523.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32525,Ömlügimizgä til tägmisun!,Boyiche admin -,,Ömlügimizge til tegmisun!,7 dekabrya 2017,32525.txt
,,http://uyguravazi.kazgazeta.kz/?p=32526,umlyk,,,umlyk,15 yanvarya 2020,32526.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32528,“Tilsiz җanivarğa” aylinip qalmayli,Boyiche admin -,,“Tilsiz janiwargha” aylinip qalmayli,7 dekabrya 2017,32528.txt
,,http://uyguravazi.kazgazeta.kz/?p=32529,8JOZ1eZ87No,,,8ZhOZ1éZ87No,15 yanvarya 2020,32529.txt
,Boyiçä admin -,http://uyguravazi.kazgazeta.kz/?p=32531,Hanim-qizlar šzara sir saqlaşni bilişi lazim,Boyiche admin -,,Hanim-qizlar özara sir saqlashni bilishi lazim,7 dekabrya 2017,32531.txt
